text,label
还记得当初他俩准备结婚的时候，我看到这个女人的照片感觉她并不是很爱老头，但当时只觉得是柠檬精心理作祟，感觉他俩不能好好的走到最后，但是没想到会在这么短短几年里发生了这么多事，这几年真的太艰难了，但他永远带着平静温和笑容，我们永远不知道这段日子他一个人默默承受了多少，再也不一样了,0
只要cue你那就是歧视你 没必要把自己看着么低吧？太玻璃心了,0
连生多少个孩子都很多女性说不上话反抗不了，何况只是送个早托,0
无语哈，粉丝一来就说在洗。1、“看看小肚皮”就是粉丝和爱豆之间的一个梗，被曲解了而已2、粉丝在群里危险发言，他还不可以玩个梗吗？3、他也没说男粉丝还是女粉丝啊，他对体重在意是因为他本人极度自律哈，大模了解一下,0
问题泛华、贴大字报，本来是天朝微博用户（不只是田园女权）的法宝，居然流落到海外了,0
哪怕是恋爱关系，如果一方当时不愿意另一方强行也构成性侵的，婚后也是……就是这种就真的说不清了,0
这评论...当初柯震东百花奖还是金鸡奖提名的时候大家可不是这样宽容，虽然是对的，但为什么因为是奥斯卡就这样....,0
所以导致了理性的声音被埋没，争取权益被一棒子打死，越来越难,0
我们争取的点不同，我们现在争取孩子生出来随我们女人姓！,0
"metoo（包括各种白左运动）不过是美国版的文化大革命，参与的人不是蠢就是坏,metoo运动其实也是奉旨造反",0
你假设有什么用吗？她本身就是被拿出来的工具纸片人啊。,0
我也这么觉得 抱着禁忌的态度去认识 所以更把性想的见不得光了,0
她说的是女权激进分子和极端女权     我理解的女权是男女平权     但是极端女权理解的女权是只享受好处不承担义务,0
感觉她这次生完娃复出没啥热度，才来这么一手的,0
说句难听的，苏东登上资本主义列车的姿势时机不对。不像某国刀切香肠温水煮青蛙。,0
"是这样， 不能跟社会脱节， 尤其是 多关心政治 很重要,我不生孩子， 如果我一人领养 就跟我姓，如果有伴侣 他自己有孩子 ， 那就是他的事。",0
那她也应该知道大家都超喜欢她的，哈哈，和表姐一样散发着独特的魅力,0
是啊，被侵犯的人不仅一生要背负那种屈辱感，甚至要背井离乡的例子有大把，毁了别人的一生却只判几年就没事，成本太低了吧,0
每个人内心深处都有自己坚守的东西，执着而不迷失，方能释然前行。博主有坚定的目标，喜欢这样有信心的人，欢迎回访,0
害 是啊，单拎出来我们都承认没错，但是这牵扯到婚姻问题、责任问题确实不是一条道理就能解决的,0
"对，是courtney love,估计其他人看见她被封杀不敢发声了吧",0
以后体育比赛分男队、女队、男转女队、女转男队共四项金牌，如果是游泳、田径等项目…奥运会可赛一年，想想都激动。,0
难道真的是美版马蓉加何洁?她b站某些粉丝太可怕了，还说要去攻击德普的女儿。说女权女权，攻击别人女儿时怎么不扯女权?本来海王转粉，现在粉转路,0
这事熟练的，明显不止第一次干这种事 而且就在送走章泽天的当天晚上， 这特么是多急色,0
这不是信仰，这是现实，中国女性人口比男性人口少了三千万。,0
伍迪不是很早之前就说过他不care奥斯卡了吗 他连campaign都campaign 凭什么大家年末还要记着他 大魔王那是当年 现在的媒体bubble和学院之间隔的不能再远了,0
不单只要拒绝家暴，还要拒绝一切不正当不合法的暴力。原这个世界能更好，原善良的人都能被温柔的对待～,0
你现在就很绝望了吗？你挨饿了吗？你有病痛没得医治了吗？你渴到找不到水喝了吗？你每天都要被人驱赶和奴役了吗？你不必那么早放弃希望,0
"那世界是因为你结婚转动的？？,亲亲是没有找到老婆吗 为什么说话这么恶毒,我说跟你有关系了？又不是我结婚死你？",0
希望若干年后我可以为这个纪录片提供素材。另外给忧虑不婚晚年生活的姐妹提个新思路:从现在开始调整社交圈，如果生活里没有不婚朋友，可尝试把线上认识的不婚女权姐妹发展成现实好友，我个人是现实女性朋友都陆续结婚了，等她们生娃后能一起玩的时间的机会就更少了 ，所以开始勾搭同城不婚姐妹了,0
我真的从小到大，恐男，每到新环境和女生们都很合得来。,0
评论三观全部点赞！气死这种杠静＋戏精才好,0
希望nh人民理智，希望节目组剪辑要慎重，不要搞事🙏🙏🙏🙏🙏🙏,0
我不喜欢韩国 但是在某些方面还是蛮佩服她们的勇气,0
这群臭屌一个个真把自己当个人物 他们说话全是放屁 最该被清除国门的就是他们,0
<username>  首都网警  这里有人公开要绑架和威胁无辜女网友代孕，有危害社会安全的隐患，请及时排查处理，谢谢！,0
我也是，就喜欢这对父女和李京奎那对,0
他口口声声说支持正常女权，也没见他为他口中的正常女权发过声,0
我现在都很震惊一个女孩子能对其他女孩子这么说......,0
以前我还想过换小号搞女权，现在不我就要大号搞,0
我不信米兔找警察找媒体会比键盘侠不负责任地敲几个字容易。我不信大部分女的，会冒着被社会白眼的危险，去这么折腾。但键盘侠会，毕竟什么责任都不用付，他们甚至比受害者还孬种。,0
会不会是家里母亲太强势让男人从小就没培养好自信心？,0
rapper用笔写下来用嘴唱出来了而已. 一个生活发泄渠道并将其艺术化，并且也是大多数说唱的一个题材。抒情也有很多描写生活吐槽生活的，只是说唱比较激情。而剩下的大多数人只是没能力在大多数人面前说出来,0
杨国忠从各地敛来的财富有很大的一部分就是供唐玄宗杨贵妃维持奢侈生活的，她不是罪魁祸首但是收益者，死了也不无辜可怜，真正无辜可怜的是死于安史之乱以及被杨国忠等人盘剥的平民百姓,0
看来你就是我说的那种平时晚上被搞得狠老公都打不得得了，hh，祝你婚姻愉快,0
还有以前那个被炸掉的女权也是本科在读的男的运营,0
男女生理是有差别的。女的不可能把他的jb往那里塞吧。当然和十七岁发生关系是不对的。总之那男孩肯定是自愿的。,0
割啥席 我们跟她们从来不在一个席子上,0
杜绝男权至上主义❗️杜绝性别歧视 ❗️杜绝丧偶式婚姻❗️尊重女性❗️关爱女性❗️我们坚决支持男女平等‼️,0
我一开始了解狗粉丝是因为演员热依扎，当时她因为抑郁症精神状态很不好，大批狗粉丝辱骂她让她早点死，被热依扎转发挂出来后又修改微博道歉假装被网爆，真的很脑瘫一群人😢,0
这叫道歉信吗？避重就轻，到死都在美化自己的行为,0
三句话的主语一样吗？但是我不认同你最后一句话，很多人并不懂得第一时间反抗，原因很复杂（自己没有能力判断事情的严重性；可能被胁迫；可能家庭教育有关），而且事情发生前，可以这样教育；但是事情发生后，说这些有用吗？不是应该鼓励受害者先发声，再核查，再定罪，上一轮结束。再开始下一轮教育？,0
不要标签，不要物化，但凡提及女权，即是尚未平权。,0
宣扬女权挣钱又不是坏事，只要不是人前人后两幅面孔就好。,0
我经常被说你这样嫁不出去的，我说反正我不结婚。他又说不结婚是不可能的。,0
啊！！！小时候学了两年还是三年这道题，就是学一个新知识点就拿这题出来用新方法做。大家都烦了，然后有同学说，这题反复出现，一定有他的道理，以后肯定特别重要。最近看一个博主说的工程吧好像，就是这道题的延伸。但是我早已忘记如何做这道题了,0
要不要分享一个B站叶问师傅与若男的视频,0
姓就给人一种强烈的归属感，我觉得女权反对的是默认随父姓的大环境，因为这就给人把女人和孩子当作男人附属品（物化）、男人才是家庭中心的心理暗示。,0
胡说八道什么啊，metoo运动才到哪啊，哪有这么大影响,0
我本科动物科学也进银行了，校园招聘除了技术岗其他岗位专业限制基本没有,0
女权不是你用来伪装包庇你的罪恶和伤害一个极其善良的人的工具，希望你的命运对得起你的所作所为,0
无论女性穿成什么样 喝得有多烂醉 都不能成为被人为所欲为的理由 不是两厢情愿的性交就是犯罪,0
这种明显自打脸的事只有在有足够的自信没有有影响力的人去较真的时候才会做，显然我等小透明是撼动不了他的,0
"我非常同意在现代社会中女性可以有权利给自己的小孩冠母姓，但我反对以独立女性=冠母性这种想法。,而且我觉得一再强调独立女性=冠母姓，那以后冠夫姓的小孩，不会受到歧视吗？那没给小孩冠母姓的女生不会受到身边同性的指点吗。我觉得把冠姓权作为双方家长的自己的选择，才是最好的吧,或许，冠姓权背后承载的是继承权，不是古代才有的事吗，在古代，如果跟爸爸姓，就可以继承爸爸的家产，跟母亲姓，可以继承母亲的家产，但是在现代生活中，这种事情几乎不存在了啊，现代社会亲子鉴定不是分分钟的事情吗，现在是靠直系血缘而分配家产，血缘不是姓名，血缘是DAN。",0
我记得一个名人说过 空姐不就一服务员吗 为什么要漂亮？,0
